"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
984, 4.576205863104546e+01, -2.014532178568410e+01, -3.859643177461745e-01, -7.719286354923489e-01, -2.746334571624728e-07, -6.238566205304783e-07, 0.000000000000000e+00
985, 4.550529853424934e+01, -2.071877904966518e+01, -3.865893559694192e-01, -7.731787119388385e-01, -2.815630248945622e-07, -6.184056248353282e-07, 0.000000000000000e+00
986, 4.524135262330052e+01, -2.128896457825460e+01, -3.867852757459956e-01, -7.735705514919913e-01, -2.912390946729775e-07, -6.189145804324085e-07, 0.000000000000000e+00
987, 4.497026257831808e+01, -2.185578833254761e+01, -3.872216774530769e-01, -7.744433549061538e-01, -2.870662259467051e-07, -5.906647411553450e-07, 0.000000000000000e+00
988, 4.469207120756271e+01, -2.241916080450258e+01, -3.878110729334397e-01, -7.756221458668795e-01, -2.907138728699824e-07, -5.795312866805447e-07, 0.000000000000000e+00
989, 4.440682244067673e+01, -2.297899303107536e+01, -3.881117606068545e-01, -7.762235212137090e-01, -2.879343212216839e-07, -5.564320533879330e-07, 0.000000000000000e+00
990, 4.411456132174715e+01, -2.353519660826759e+01, -3.881880788007482e-01, -7.763761576014965e-01, -2.859723539225722e-07, -5.360288742610304e-07, 0.000000000000000e+00
991, 4.381533400219265e+01, -2.408768370508673e+01, -3.883966945690306e-01, -7.767933891380613e-01, -2.913171421018966e-07, -5.299039143005450e-07, 0.000000000000000e+00
992, 4.350918773347575e+01, -2.463636707741554e+01, -3.884993461792315e-01, -7.769986923584631e-01, -2.857991775079918e-07, -5.047371647448518e-07, 0.000000000000000e+00
993, 4.319617085964120e+01, -2.518116008178900e+01, -3.884952903895490e-01, -7.769905807790980e-01, -2.762110365690930e-07, -4.738168968468551e-07, 0.000000000000000e+00
994, 4.287633280968205e+01, -2.572197668907627e+01, -3.886031148997772e-01, -7.772062297995544e-01, -2.680385259392090e-07, -4.467972731219708e-07, 0.000000000000000e+00
995, 4.254972408973401e+01, -2.625873149806574e+01, -3.887965850807112e-01, -7.775931701614225e-01, -2.671104002235208e-07, -4.328264612419096e-07, 0.000000000000000e+00
996, 4.221639627510015e+01, -2.679133974895078e+01, -3.888347022321210e-01, -7.776694044642419e-01, -2.750737756612760e-07, -4.334469133317288e-07, 0.000000000000000e+00
997, 4.187640200210647e+01, -2.731971733671440e+01, -3.885920126954092e-01, -7.771840253908184e-01, -2.810605994764082e-07, -4.308172923447515e-07, 0.000000000000000e+00
998, 4.152979495979000e+01, -2.784378082441034e+01, -3.888310696419514e-01, -7.776621392839028e-01, -2.805722542118097e-07, -4.184815367677060e-07, 0.000000000000000e+00
999, 4.117662988142073e+01, -2.836344745633876e+01, -3.892256413622746e-01, -7.784512827245491e-01, -2.765358769659597e-07, -4.014609109943251e-07, 0.000000000000000e+00
1000, 4.081696253585854e+01, -2.887863517111431e+01, -3.895516753962830e-01, -7.791033507925661e-01, -2.817006271359126e-07, -3.981546868819886e-07, 0.000000000000000e+00
1001, 4.045084971874670e+01, -2.938926261462458e+01, -3.898137583997049e-01, -7.796275167994098e-01, -2.988244857657126e-07, -4.112966196020002e-07, 0.000000000000000e+00
1002, 4.007834924354314e+01, -2.989524915287687e+01, -3.900750361325248e-01, -7.801500722650496e-01, -3.096346453349174e-07, -4.151042659043829e-07, 0.000000000000000e+00
1003, 3.969951993239106e+01, -3.039651488473119e+01, -3.905770136211049e-01, -7.811540272422097e-01, -3.056333032734922e-07, -3.991739007356876e-07, 0.000000000000000e+00
1004, 3.931442160683022e+01, -3.089298065451763e+01, -3.909295808905564e-01, -7.818591617811128e-01, -3.115527531284327e-07, -3.964821791149719e-07, 0.000000000000000e+00
1005, 3.892311507835044e+01, -3.138456806453593e+01, -3.914162590119010e-01, -7.828325180238020e-01, -3.203379417261524e-07, -3.972828475488338e-07, 0.000000000000000e+00
1006, 3.852566213878871e+01, -3.187119948743539e+01, -3.920143579694814e-01, -7.840287159389628e-01, -3.188782852536829e-07, -3.854576319263649e-07, 0.000000000000000e+00
1007, 3.812212555057163e+01, -3.235279807847311e+01, -3.924157662179962e-01, -7.848315324359924e-01, -3.229762608943424e-07, -3.805711499142642e-07, 0.000000000000000e+00
1008, 3.771256903680441e+01, -3.282928778764872e+01, -3.926680974675870e-01, -7.853361949351740e-01, -3.242521808879100e-07, -3.724839489716243e-07, 0.000000000000000e+00
1009, 3.729705727120831e+01, -3.330059337171347e+01, -3.934019604942593e-01, -7.868039209885186e-01, -3.313896779037069e-07, -3.711603471414631e-07, 0.000000000000000e+00
1010, 3.687565586790789e+01, -3.376664040605210e+01, -3.941101728276094e-01, -7.882203456552187e-01, -3.562596462492369e-07, -3.890617472372272e-07, 0.000000000000000e+00
1011, 3.644843137106976e+01, -3.422735529643531e+01, -3.950797392383851e-01, -7.901594784767703e-01, -3.857849730713838e-07, -4.108192699436051e-07, 0.000000000000000e+00
1012, 3.601545124439451e+01, -3.468266529064112e+01, -3.961761000546715e-01, -7.923522001093430e-01, -3.962303632342176e-07, -4.114567092530131e-07, 0.000000000000000e+00
1013, 3.557678386046342e+01, -3.513249848994332e+01, -3.973787318112599e-01, -7.947574636225198e-01, -3.927937486343653e-07, -3.977610160833305e-07, 0.000000000000000e+00
1014, 3.513249848994160e+01, -3.557678386046512e+01, -3.986038195172005e-01, -7.972076390344011e-01, -4.041127785422119e-07, -3.990661898384165e-07, 0.000000000000000e+00
1015, 3.468266529063937e+01, -3.601545124439619e+01, -3.999092026225491e-01, -7.998184052450983e-01, -4.476553979253622e-07, -4.310894850778485e-07, 0.000000000000000e+00
1016, 3.422735529643354e+01, -3.644843137107141e+01, -4.008583158813327e-01, -8.017166317626654e-01, -4.968637571569842e-07, -4.665861248457144e-07, 0.000000000000000e+00
1017, 3.376664040605031e+01, -3.687565586790953e+01, -4.024152416364505e-01, -8.048304832729010e-01, -5.230148682789926e-07, -4.789190746180827e-07, 0.000000000000000e+00
1018, 3.330059337171166e+01, -3.729705727120993e+01, -4.041362817441830e-01, -8.082725634883661e-01, -5.265884829267196e-07, -4.701633379989260e-07, 0.000000000000000e+00
1019, 3.282928778764688e+01, -3.771256903680600e+01, -4.064657597063156e-01, -8.129315194126312e-01, -4.971670902331169e-07, -4.327904966612252e-07, 0.000000000000000e+00
1020, 3.235279807847126e+01, -3.812212555057320e+01, -4.090115799711432e-01, -8.180231599422864e-01, -4.744364205725529e-07, -4.026361461795757e-07, 0.000000000000000e+00
1021, 3.187119948743353e+01, -3.852566213879026e+01, -4.113177402612647e-01, -8.226354805225294e-01, -4.612229536607174e-07, -3.815568104020564e-07, 0.000000000000000e+00
1022, 3.138456806453405e+01, -3.892311507835196e+01, -4.135948317158727e-01, -8.271896634317454e-01, -4.582612213035050e-07, -3.695061523823288e-07, 0.000000000000000e+00
1023, 3.089298065451572e+01, -3.931442160683173e+01, -4.153302805501480e-01, -8.306605611002961e-01, -4.631084071969510e-07, -3.639071485663820e-07, 0.000000000000000e+00
1024, 3.039651488472926e+01, -3.969951993239253e+01, -4.165172201858947e-01, -8.330344403717894e-01, -4.501979041118950e-07, -3.447005736269728e-07, 0.000000000000000e+00
1025, 2.989524915287492e+01, -4.007834924354459e+01, -4.176936329876325e-01, -8.353872659752649e-01, -4.194896122597513e-07, -3.129057636416575e-07, 0.000000000000000e+00
1026, 2.938926261462262e+01, -4.045084971874813e+01, -4.189979845375917e-01, -8.379959690751834e-01, -3.918835184017987e-07, -2.847200421432637e-07, 0.000000000000000e+00
1027, 2.887863517111233e+01, -4.081696253585994e+01, -4.202231567891663e-01, -8.404463135783325e-01, -3.583495384753290e-07, -2.535378661818288e-07, 0.000000000000000e+00
1028, 2.836344745633676e+01, -4.117662988142211e+01, -4.215354527645422e-01, -8.430709055290845e-01, -3.235724845106380e-07, -2.228844659983789e-07, 0.000000000000000e+00
1029, 2.784378082440833e+01, -4.152979495979135e+01, -4.238020556363392e-01, -8.476041112726783e-01, -3.065927743749761e-07, -2.055560837781475e-07, 0.000000000000000e+00
1030, 2.731971733671237e+01, -4.187640200210780e+01, -4.281041174638729e-01, -8.562082349277458e-01, -3.121051596764389e-07, -2.036140722228377e-07, 0.000000000000000e+00
1031, 2.679133974894873e+01, -4.221639627510145e+01, -4.354578979268639e-01, -8.709157958537278e-01, -3.492207104141212e-07, -2.216222019308592e-07, 0.000000000000000e+00
1032, 2.625873149806367e+01, -4.254972408973528e+01, -4.422130715287367e-01, -8.844261430574735e-01, -3.280091694059928e-07, -2.024244549781419e-07, 0.000000000000000e+00
1033, 2.572197668907419e+01, -4.287633280968329e+01, -4.480656620218758e-01, -8.961313240437516e-01, -2.844292556516306e-07, -1.706321927305727e-07, 0.000000000000000e+00
1034, 2.518116008178690e+01, -4.319617085964243e+01, -4.541727621233649e-01, -9.083455242467299e-01, -2.579966002621803e-07, -1.503988331018582e-07, 0.000000000000000e+00
1035, 2.463636707741342e+01, -4.350918773347694e+01, -4.573385543660121e-01, -9.146771087320242e-01, -1.777985798320644e-07, -1.006755424950233e-07, 0.000000000000000e+00
1036, 2.408768370508459e+01, -4.381533400219382e+01, -4.608578866843384e-01, -9.217157733686767e-01, -2.901963929387529e-08, -1.595368170676248e-08, 0.000000000000000e+00
1037, 2.353519660826545e+01, -4.411456132174829e+01, -4.657782906785626e-01, -9.315565813571253e-01, 9.876572309502034e-08, 5.269168822161348e-08, 0.000000000000000e+00
1038, 2.297899303107320e+01, -4.440682244067784e+01, -4.734933321249132e-01, -9.469866642498265e-01, 2.222512372664397e-07, 1.150073198575630e-07, 0.000000000000000e+00
1039, 2.241916080450041e+01, -4.469207120756379e+01, -4.821695215408652e-01, -9.643390430817304e-01, 3.240071986403465e-07, 1.625337401436920e-07, 0.000000000000000e+00
1040, 2.185578833254543e+01, -4.497026257831914e+01, -4.884723060334359e-01, -9.769446120668719e-01, 4.540957079436271e-07, 2.206929447709784e-07, 0.000000000000000e+00
1041, 2.128896457825240e+01, -4.524135262330156e+01, -4.945996946719429e-01, -9.891993893438858e-01, 6.079737470722897e-07, 2.860907292869705e-07, 0.000000000000000e+00
1042, 2.071877904966296e+01, -4.550529853425035e+01, -5.031079031297665e-01, -1.006215806259533e+00, 7.764436321925261e-07, 3.535184819808668e-07, 0.000000000000000e+00
1043, 2.014532178568188e+01, -4.576205863104643e+01, -5.130486618324198e-01, -1.026097323664840e+00, 9.187554974175204e-07, 4.044535078079660e-07, 0.000000000000000e+00
1044, 1.956868334185885e+01, -4.601159236829406e+01, -5.212934731880496e-01, -1.042586946376099e+00, 1.093773461543898e-06, 4.651807384834256e-07, 0.000000000000000e+00
1045, 1.898895477608878e+01, -4.625386034172342e+01, -5.308565341632449e-01, -1.061713068326490e+00, 1.299163879259119e-06, 5.333557884189302e-07, 0.000000000000000e+00
1046, 1.840622763423261e+01, -4.648882429441308e+01, -5.409089346585995e-01, -1.081817869317199e+00, 1.470550027403147e-06, 5.822319441871210e-07, 0.000000000000000e+00
1047, 1.782059393566124e+01, -4.671644712283109e+01, -5.497716568037930e-01, -1.099543313607586e+00, 1.659487103074118e-06, 6.330328530248487e-07, 0.000000000000000e+00
1048, 1.723214615872454e+01, -4.693669288269419e+01, -5.592430285027528e-01, -1.118486057005506e+00, 1.887925339615456e-06, 6.931252159226882e-07, 0.000000000000000e+00
1049, 1.664097722614801e+01, -4.714952679464370e+01, -5.703830665164626e-01, -1.140766133032925e+00, 2.045346580362969e-06, 7.218856301918724e-07, 0.000000000000000e+00
1050, 1.604718049035914e+01, -4.735491524973767e+01, -5.801225326594834e-01, -1.160245065318967e+00, 2.149716769819083e-06, 7.284754460336471e-07, 0.000000000000000e+00
1051, 1.545084971874603e+01, -4.755282581475812e+01, -5.896765330886112e-01, -1.179353066177222e+00, 2.314162598732793e-06, 7.519170086137395e-07, 0.000000000000000e+00
1052, 1.485207907885039e+01, -4.774322723733257e+01, -5.982694077375057e-01, -1.196538815475011e+00, 2.509218784127455e-06, 7.805738732897681e-07, 0.000000000000000e+00
1053, 1.425096312349744e+01, -4.792608945086921e+01, -6.062893506705759e-01, -1.212578701341152e+00, 2.678873063748236e-06, 7.965707547064410e-07, 0.000000000000000e+00
1054, 1.364759677586489e+01, -4.810138357930469e+01, -6.126846983252205e-01, -1.225369396650441e+00, 2.778785569195838e-06, 7.884127680537984e-07, 0.000000000000000e+00
1055, 1.304207531449346e+01, -4.826908194166407e+01, -6.189140438768956e-01, -1.237828087753791e+00, 2.938095136924273e-06, 7.938592679931820e-07, 0.000000000000000e+00
1056, 1.243449435824135e+01, -4.842915805643192e+01, -6.261921450154807e-01, -1.252384290030961e+00, 3.172112145279985e-06, 8.144599691002425e-07, 0.000000000000000e+00
1057, 1.182494985118483e+01, -4.858158664573403e+01, -6.318954033684319e-01, -1.263790806736864e+00, 3.422663842572970e-06, 8.330898822021713e-07, 0.000000000000000e+00
1058, 1.121353804746765e+01, -4.872634363932919e+01, -6.415366844094670e-01, -1.283073368818934e+00, 3.672602520468532e-06, 8.451869157541422e-07, 0.000000000000000e+00
1059, 1.060035549610131e+01, -4.886340617840999e+01, -6.485658062322053e-01, -1.297131612464411e+00, 3.705088286788324e-06, 8.037764056192728e-07, 0.000000000000000e+00
1060, 9.985499025718921e+00, -4.899275261921264e+01, -6.512642543073881e-01, -1.302528508614776e+00, 3.685385684492448e-06, 7.511399787621605e-07, 0.000000000000000e+00
1061, 9.369065729284792e+00, -4.911436253643470e+01, -6.558148289529129e-01, -1.311629657905826e+00, 3.806127162339792e-06, 7.260575871574482e-07, 0.000000000000000e+00
1062, 8.751152948762355e+00, -4.922821672646053e+01, -6.612016347224816e-01, -1.322403269444963e+00, 3.915195832546826e-06, 6.959926609845573e-07, 0.000000000000000e+00
1063, 8.131858259742723e+00, -4.933429721039364e+01, -6.626390335667467e-01, -1.325278067133493e+00, 4.057189828497539e-06, 6.687536761192776e-07, 0.000000000000000e+00
1064, 7.511279456036387e+00, -4.943258723689593e+01, -6.648562421450502e-01, -1.329712484290100e+00, 4.298755838227967e-06, 6.531957605103499e-07, 0.000000000000000e+00
1065, 6.889514534230430e+00, -4.952307128483277e+01, -6.694024041637970e-01, -1.338804808327594e+00, 4.451768299569887e-06, 6.193178574590003e-07, 0.000000000000000e+00
1066, 6.266661678213732e+00, -4.960573506572408e+01, -6.744249635683631e-01, -1.348849927136726e+00, 4.586975954818917e-06, 5.794698213193832e-07, 0.000000000000000e+00
1067, 5.642819243672596e+00, -4.968056552600059e+01, -6.757344494020702e-01, -1.351468898804140e+00, 4.617981914403238e-06, 5.245197380027311e-07, 0.000000000000000e+00
1068, 5.018085742559250e+00, -4.974755084906516e+01, -6.709842500641391e-01, -1.341968500128278e+00, 4.579875283496210e-06, 4.619766495146863e-07, 0.000000000000000e+00
1069, 4.392559827535656e+00, -4.980668045715876e+01, -6.667180483872117e-01, -1.333436096774423e+00, 4.602387550662148e-06, 4.058946004879331e-07, 0.000000000000000e+00
1070, 3.766340276395127e+00, -4.985794501303081e+01, -6.672617976500066e-01, -1.334523595300013e+00, 4.681064984530322e-06, 3.536143253207321e-07, 0.000000000000000e+00
1071, 3.139525976464153e+00, -4.990133642141368e+01, -6.670728948035635e-01, -1.334145789607127e+00, 4.896847968578366e-06, 3.080835605346968e-07, 0.000000000000000e+00
1072, 2.512215908986956e+00, -4.993684783030095e+01, -6.638731644743007e-01, -1.327746328948601e+00, 4.984118409277037e-06, 2.507403271148767e-07, 0.000000000000000e+00
1073, 1.884509133495199e+00, -4.996447363202952e+01, -6.576231870888911e-01, -1.315246374177782e+00, 4.937392981535181e-06, 1.862235603217898e-07, 0.000000000000000e+00
1074, 1.256504772165340e+00, -4.998420946416504e+01, -6.515352236652531e-01, -1.303070447330506e+00, 4.961912975188878e-06, 1.247327385834880e-07, 0.000000000000000e+00
1075, 6.283019941660907e-01, -4.999605221019083e+01, -6.458433077566239e-01, -1.291686615513248e+00, 5.020327383069718e-06, 6.309061549278198e-08, 0.000000000000000e+00
1076, -1.545127383481614e-12, -5.000000000000000e+01, -6.398145238800469e-01, -1.279629047760094e+00, 5.081044096451064e-06, -2.297576869427290e-19, 0.000000000000000e+00
1077, -6.283019941691806e-01, -4.999605221019079e+01, -6.335392087212113e-01, -1.267078417442423e+00, 5.137170709540804e-06, -6.455898933023377e-08, 0.000000000000000e+00
1078, -1.256504772168429e+00, -4.998420946416496e+01, -6.265559728954656e-01, -1.253111945790931e+00, 5.191705683083492e-06, -1.305092755576329e-07, 0.000000000000000e+00
1079, -1.884509133498287e+00, -4.996447363202940e+01, -6.190201406744379e-01, -1.238040281348876e+00, 5.251838719733901e-06, -1.980835044492976e-07, 0.000000000000000e+00
1080, -2.512215908990042e+00, -4.993684783030080e+01, -6.110723080234758e-01, -1.222144616046952e+00, 5.322822637808910e-06, -2.677798117510369e-07, 0.000000000000000e+00
1081, -3.139525976467238e+00, -4.990133642141348e+01, -6.001804475603849e-01, -1.200360895120770e+00, 5.377722634117705e-06, -3.383376301080474e-07, 0.000000000000000e+00
1082, -3.766340276398208e+00, -4.985794501303058e+01, -5.836107427005317e-01, -1.167221485401063e+00, 5.304112441843012e-06, -4.006802188705835e-07, 0.000000000000000e+00
1083, -4.392559827538735e+00, -4.980668045715849e+01, -5.675805021848496e-01, -1.135161004369699e+00, 5.292106353899627e-06, -4.667224067100513e-07, 0.000000000000000e+00
1084, -5.018085742562324e+00, -4.974755084906485e+01, -5.564365390824964e-01, -1.112873078164993e+00, 5.442293620466019e-06, -5.489696589598302e-07, 0.000000000000000e+00
1085, -5.642819243675667e+00, -4.968056552600024e+01, -5.426444162423584e-01, -1.085288832484717e+00, 5.535113565401216e-06, -6.286894082642297e-07, 0.000000000000000e+00
1086, -6.266661678216797e+00, -4.960573506572369e+01, -5.307384562631752e-01, -1.061476912526350e+00, 5.535836641106119e-06, -6.993388020503493e-07, 0.000000000000000e+00
1087, -6.889514534233491e+00, -4.952307128483234e+01, -5.236689373300671e-01, -1.047337874660134e+00, 5.622453264620456e-06, -7.821803551290549e-07, 0.000000000000000e+00
1088, -7.511279456039444e+00, -4.943258723689546e+01, -5.189892035604894e-01, -1.037978407120979e+00, 5.697132332698482e-06, -8.656790073289711e-07, 0.000000000000000e+00
1089, -8.131858259745773e+00, -4.933429721039314e+01, -5.075831340395185e-01, -1.015166268079037e+00, 5.436764765404641e-06, -8.961514192713648e-07, 0.000000000000000e+00
1090, -8.751152948765396e+00, -4.922821672645998e+01, -4.916748664274960e-01, -9.833497328549919e-01, 5.209858742081934e-06, -9.261410167822926e-07, 0.000000000000000e+00
1091, -9.369065729287827e+00, -4.911436253643413e+01, -4.880496319441291e-01, -9.760992638882583e-01, 5.321614724108998e-06, -1.015152300900496e-06, 0.000000000000000e+00
1092, -9.985499025721948e+00, -4.899275261921201e+01, -4.776522002393405e-01, -9.553044004786809e-01, 5.520746961036189e-06, -1.125215678922024e-06, 0.000000000000000e+00
1093, -1.060035549610433e+01, -4.886340617840933e+01, -4.552758158461098e-01, -9.105516316922195e-01, 5.495232611536462e-06, -1.192127683514003e-06, 0.000000000000000e+00
1094, -1.121353804747066e+01, -4.872634363932849e+01, -4.409301697270711e-01, -8.818603394541421e-01, 5.585216410456494e-06, -1.285342425559281e-06, 0.000000000000000e+00
1095, -1.182494985118783e+01, -4.858158664573331e+01, -4.301905306282306e-01, -8.603810612564612e-01, 5.644121127119147e-06, -1.373801349241746e-06, 0.000000000000000e+00
1096, -1.243449435824434e+01, -4.842915805643114e+01, -4.190718646687774e-01, -8.381437293375548e-01, 5.682085539294651e-06, -1.458911602367613e-06, 0.000000000000000e+00
1097, -1.304207531449645e+01, -4.826908194166326e+01, -3.992945877156140e-01, -7.985891754312281e-01, 5.580128743787675e-06, -1.507724125124681e-06, 0.000000000000000e+00
1098, -1.364759677586786e+01, -4.810138357930384e+01, -3.776781120257870e-01, -7.553562240515741e-01, 5.415665034437584e-06, -1.536563133185457e-06, 0.000000000000000e+00
1099, -1.425096312350040e+01, -4.792608945086831e+01, -3.606018420772535e-01, -7.212036841545071e-01, 5.433371509930969e-06, -1.615628938465392e-06, 0.000000000000000e+00
1100, -1.485207907885334e+01, -4.774322723733166e+01, -3.482680748669509e-01, -6.965361497339018e-01, 5.446365939570452e-06, -1.694268743601357e-06, 0.000000000000000e+00
1101, -1.545084971874897e+01, -4.755282581475717e+01, -3.338606944149706e-01, -6.677213888299411e-01, 5.306897073979527e-06, -1.724315385216974e-06, 0.000000000000000e+00
1102, -1.604718049036207e+01, -4.735491524973667e+01, -3.175710992916093e-01, -6.351421985832186e-01, 5.182489629039904e-06, -1.756192488742747e-06, 0.000000000000000e+00
1103, -1.664097722615092e+01, -4.714952679464266e+01, -2.998020708804739e-01, -5.996041417609479e-01, 5.107107615274506e-06, -1.802505078946870e-06, 0.000000000000000e+00
1104, -1.723214615872744e+01, -4.693669288269312e+01, -2.834119720353453e-01, -5.668239440706906e-01, 5.103269011038096e-06, -1.873593388978173e-06, 0.000000000000000e+00
1105, -1.782059393566412e+01, -4.671644712283000e+01, -2.650476672317899e-01, -5.300953344635797e-01, 5.134511347142524e-06, -1.958625867564514e-06, 0.000000000000000e+00
1106, -1.840622763423548e+01, -4.648882429441195e+01, -2.469173502238735e-01, -4.938347004477470e-01, 5.096549396768840e-06, -2.017866654402178e-06, 0.000000000000000e+00
1107, -1.898895477609164e+01, -4.625386034172224e+01, -2.288213798585046e-01, -4.576427597170092e-01, 5.048344320855528e-06, -2.072535812030219e-06, 0.000000000000000e+00
1108, -1.956868334186170e+01, -4.601159236829285e+01, -2.150121695707135e-01, -4.300243391414269e-01, 5.011394458146610e-06, -2.131340955724239e-06, 0.000000000000000e+00
1109, -2.014532178568471e+01, -4.576205863104519e+01, -2.010524648122359e-01, -4.021049296244718e-01, 4.904233550482387e-06, -2.158936156766188e-06, 0.000000000000000e+00
1110, -2.071877904966578e+01, -4.550529853424907e+01, -1.872183263591996e-01, -3.744366527183992e-01, 4.960245130221065e-06, -2.258423220932894e-06, 0.000000000000000e+00
1111, -2.128896457825520e+01, -4.524135262330024e+01, -1.725289070323291e-01, -3.450578140646583e-01, 4.847473696343444e-06, -2.281047975615358e-06, 0.000000000000000e+00
1112, -2.185578833254821e+01, -4.497026257831779e+01, -1.539532660975976e-01, -3.079065321951951e-01, 4.756927514669457e-06, -2.311892235292795e-06, 0.000000000000000e+00
1113, -2.241916080450317e+01, -4.469207120756241e+01, -1.425354045255400e-01, -2.850708090510800e-01, 4.962283436595789e-06, -2.489261010211106e-06, 0.000000000000000e+00
1114, -2.297899303107594e+01, -4.440682244067642e+01, -1.290100207552478e-01, -2.580200415104957e-01, 4.852691507253980e-06, -2.511099831025239e-06, 0.000000000000000e+00
1115, -2.353519660826818e+01, -4.411456132174683e+01, -1.042079195002171e-01, -2.084158390004343e-01, 4.566265903914434e-06, -2.436110948275099e-06, 0.000000000000000e+00
1116, -2.408768370508730e+01, -4.381533400219233e+01, -7.926596734602401e-02, -1.585319346920480e-01, 4.527063076088809e-06, -2.488773986850062e-06, 0.000000000000000e+00
1117, -2.463636707741611e+01, -4.350918773347541e+01, -6.083600904202578e-02, -1.216720180840516e-01, 4.567195632046455e-06, -2.586099947319804e-06, 0.000000000000000e+00
1118, -2.518116008178957e+01, -4.319617085964087e+01, -4.484114106595745e-02, -8.968228213191490e-02, 4.376332114715259e-06, -2.551177971533707e-06, 0.000000000000000e+00
1119, -2.572197668907684e+01, -4.287633280968170e+01, -2.668029494653941e-02, -5.336058989307881e-02, 4.288636364970761e-06, -2.572799429870908e-06, 0.000000000000000e+00
1120, -2.625873149806630e+01, -4.254972408973366e+01, -1.643294750695590e-02, -3.286589501391181e-02, 4.402373307784888e-06, -2.716838736711548e-06, 0.000000000000000e+00
1121, -2.679133974895134e+01, -4.221639627509980e+01, -1.149586086060668e-03, -2.299172172121336e-03, 4.238934473714837e-06, -2.690109618044823e-06, 0.000000000000000e+00
1122, -2.731971733671496e+01, -4.187640200210611e+01, 1.930644468899452e-02, 3.861288937798904e-02, 4.137233355581024e-06, -2.699086846687928e-06, 0.000000000000000e+00
1123, -2.784378082441089e+01, -4.152979495978963e+01, 3.796310546739606e-02, 7.592621093479211e-02, 3.999841132960630e-06, -2.681705988350109e-06, 0.000000000000000e+00
1124, -2.836344745633931e+01, -4.117662988142035e+01, 5.448149475775139e-02, 1.089629895155028e-01, 3.958706320253377e-06, -2.726851591131519e-06, 0.000000000000000e+00
1125, -2.887863517111485e+01, -4.081696253585815e+01, 6.188191546232767e-02, 1.237638309246553e-01, 4.062928177624515e-06, -2.874584811767544e-06, 0.000000000000000e+00
1126, -2.938926261462512e+01, -4.045084971874630e+01, 7.160095537824054e-02, 1.432019107564811e-01, 3.935068774463487e-06, -2.858994815273799e-06, 0.000000000000000e+00
1127, -2.989524915287740e+01, -4.007834924354275e+01, 8.407974782005949e-02, 1.681594956401190e-01, 3.723728165365020e-06, -2.777603952815264e-06, 0.000000000000000e+00
1128, -3.039651488473172e+01, -3.969951993239066e+01, 9.833873356121871e-02, 1.966774671224374e-01, 3.496383990795027e-06, -2.677057259128939e-06, 0.000000000000000e+00
1129, -3.089298065451815e+01, -3.931442160682982e+01, 1.180834579433857e-01, 2.361669158867714e-01, 3.261572955971292e-06, -2.562919817052981e-06, 0.000000000000000e+00
1130, -3.138456806453645e+01, -3.892311507835002e+01, 1.378735431666225e-01, 2.757470863332451e-01, 3.068208691018241e-06, -2.473964488855230e-06, 0.000000000000000e+00
1131, -3.187119948743591e+01, -3.852566213878829e+01, 1.516276604735662e-01, 3.032553209471323e-01, 2.997877515829464e-06, -2.480059966307564e-06, 0.000000000000000e+00
1132, -3.235279807847362e+01, -3.812212555057120e+01, 1.622112815603289e-01, 3.244225631206579e-01, 3.055122839485615e-06, -2.592766560188092e-06, 0.000000000000000e+00
1133, -3.282928778764921e+01, -3.771256903680398e+01, 1.722952012066992e-01, 3.445904024133983e-01, 3.068174228964161e-06, -2.670886055177280e-06, 0.000000000000000e+00
1134, -3.330059337171396e+01, -3.729705727120788e+01, 1.879410165988401e-01, 3.758820331976802e-01, 2.939489308941252e-06, -2.624516392426543e-06, 0.000000000000000e+00
1135, -3.376664040605259e+01, -3.687565586790743e+01, 2.012592724738171e-01, 4.025185449476343e-01, 2.879491633691836e-06, -2.636719436134188e-06, 0.000000000000000e+00
1136, -3.422735529643579e+01, -3.644843137106930e+01, 2.149848772250873e-01, 4.299697544501747e-01, 2.752877158612318e-06, -2.585123722774417e-06, 0.000000000000000e+00
1137, -3.468266529064159e+01, -3.601545124439405e+01, 2.279327407031445e-01, 4.558654814062890e-01, 2.670091870290662e-06, -2.571282586580652e-06, 0.000000000000000e+00
1138, -3.513249848994379e+01, -3.557678386046295e+01, 2.365599105174660e-01, 4.731198210349320e-01, 2.756013883183901e-06, -2.721596588634476e-06, 0.000000000000000e+00
1139, -3.557678386046559e+01, -3.513249848994112e+01, 2.450716921983156e-01, 4.901433843966313e-01, 2.739676505852500e-06, -2.774322438929769e-06, 0.000000000000000e+00
1140, -3.601545124439665e+01, -3.468266529063889e+01, 2.603162582125663e-01, 5.206325164251326e-01, 2.572675633649960e-06, -2.671538449392895e-06, 0.000000000000000e+00
1141, -3.644843137107187e+01, -3.422735529643305e+01, 2.752461567326427e-01, 5.504923134652854e-01, 2.458350270398785e-06, -2.617877143608176e-06, 0.000000000000000e+00
1142, -3.687565586790997e+01, -3.376664040604982e+01, 2.871816359132298e-01, 5.743632718264596e-01, 2.363772186042273e-06, -2.581413153172801e-06, 0.000000000000000e+00
1143, -3.729705727121037e+01, -3.330059337171116e+01, 2.993858185636276e-01, 5.987716371272551e-01, 2.287176738211420e-06, -2.561664918166771e-06, 0.000000000000000e+00
